p_het_outer,p_het_inner,enrichment_ratio,risk_ratio,risk_ratio_CI95_low,risk_ratio_CI95_high,odds_ratio,odds_ratio_CI95_low,odds_ratio_CI95_high,mean_r_het,mean_r_eu,mean_r_all,delta_mean_r_het_vs_eu,delta_mean_r_het_vs_all,ks_D,ks_p,emd,radial_profile,radial_bin_centers,radial_auc,radial_slope,shell_mode,shell_unit,shell_r_max,condition,nucleus_id,area_px,path_to_image
0.5854279523293607,0.3735473159933591,1.567212268947599,1.5669065033214813,1.4743195292103806,1.665307921048913,2.3674347333965287,2.1428239393343067,2.615589229712205,0.3168678283691406,0.3474345207214355,0.3312731981277466,-0.0305666923522949,-0.0144053697586059,0.119863310596457,3.575811758797699e-164,0.0509299194490521,"[0.20484251 0.6260742  0.8055746  0.71926004 0.59145755 0.53161955
 0.5031185  0.49800456 0.47504622 0.45581093 0.43651086 0.49210903
 0.57488984 0.5402597  0.42767787 0.46448088 0.47773767 0.33211008
 0.20645161 0.27272728]","[0.025 0.075 0.125 0.175 0.225 0.275 0.325 0.375 0.425 0.475 0.525 0.575
 0.625 0.675 0.725 0.775 0.825 0.875 0.925 0.975]",0.4698489278554916,-0.0769189310556404,normalized,outer_0.2_inner_0.2,1.0,cond_b,11,52483,/Users/gloof/Desktop/data/Matt_Kraushar/high_mag_em/toy_segmentations/cond_b/het_masks/FC1a_E12_binI_1650x_02_het_mask.tif
0.5173402484572913,0.4838511037901413,1.0692137182548165,1.0692124376888508,1.0564427843004696,1.0821364430687288,1.1433980085289992,1.1168551839647165,1.1705716414075251,0.3537294566631317,0.3638781309127807,0.358620285987854,-0.010148674249649,-0.0048908293247222,0.0427686668680414,7.336805982229206e-237,0.0109775639819865,"[0.6369378  0.46935216 0.4669337  0.48679402 0.50177515 0.55182564
 0.5428053  0.5418868  0.51589775 0.50618637 0.5178312  0.5330003
 0.5153889  0.5039247  0.5052984  0.48427674 0.458522   0.5050153
 0.54492664 0.40518498]","[0.025 0.075 0.125 0.175 0.225 0.275 0.325 0.375 0.425 0.475 0.525 0.575
 0.625 0.675 0.725 0.775 0.825 0.875 0.925 0.975]",0.4836351275444032,-0.016768946327013,normalized,outer_0.2_inner_0.2,1.0,cond_b,12,595766,/Users/gloof/Desktop/data/Matt_Kraushar/high_mag_em/toy_segmentations/cond_b/het_masks/FC1a_E12_binI_1650x_02_het_mask.tif
0.5263923730448887,0.6012000428586736,0.8755694057941638,0.875572335141614,0.8681419465582698,0.8830663200927162,0.7372770051614604,0.7222557834717518,0.7526106329352945,0.382095456123352,0.3717479407787323,0.3771708309650421,0.0103475153446197,0.0049246251583099,0.0406056212864524,5.1473059192625815e-217,0.0189055408057884,"[0.628899   0.52105516 0.47718135 0.46786788 0.4995846  0.49371076
 0.5074845  0.49371043 0.52255785 0.5185185  0.5067341  0.5461259
 0.4964656  0.5147414  0.52787143 0.56850946 0.5768173  0.63525647
 0.6172543  0.5226387 ]","[0.025 0.075 0.125 0.175 0.225 0.275 0.325 0.375 0.425 0.475 0.525 0.575
 0.625 0.675 0.725 0.775 0.825 0.875 0.925 0.975]",0.503360790014267,0.0199132789196607,normalized,outer_0.2_inner_0.2,1.0,cond_b,13,606089,/Users/gloof/Desktop/data/Matt_Kraushar/high_mag_em/toy_segmentations/cond_b/het_masks/FC1a_E12_binI_1650x_02_het_mask.tif
0.5642483454144342,0.4455815381466509,1.2663189213318309,1.2663091905678556,1.2452229021409007,1.2877525488486177,1.6111479352944855,1.5611782479695422,1.6627170361742871,0.3841888606548309,0.4079799950122833,0.3961474597454071,-0.0237911343574523,-0.0119585990905761,0.0812126960321545,0.0,0.0262086034401942,"[0.44582656 0.692525   0.630002   0.48697916 0.41683492 0.46361274
 0.47161224 0.47430575 0.47273156 0.45984817 0.4617739  0.4885934
 0.5310742  0.550283   0.4831251  0.45070788 0.44700313 0.42062458
 0.45298094 0.5825472 ]","[0.025 0.075 0.125 0.175 0.225 0.275 0.325 0.375 0.425 0.475 0.525 0.575
 0.625 0.675 0.725 0.775 0.825 0.875 0.925 0.975]",0.4684402346611023,-0.0160530017555049,normalized,outer_0.2_inner_0.2,1.0,cond_b,14,285835,/Users/gloof/Desktop/data/Matt_Kraushar/high_mag_em/toy_segmentations/cond_b/het_masks/FC1a_E12_binI_1650x_02_het_mask.tif
0.5348153662512354,0.5705179866656898,0.9374206762571676,0.9374245290698626,0.9269039649999412,0.9480645038581852,0.8654826064661705,0.8433121112244376,0.8882359592913787,0.3715824484825134,0.3696719110012054,0.3706926107406616,0.0019105374813079,0.0008898377418518,0.0261404608526138,2.5623113303654587e-73,0.007683686867166,"[0.5844258  0.54955876 0.48891369 0.51154155 0.5204168  0.5520538
 0.5548856  0.51241857 0.52229095 0.50078094 0.5242481  0.50728774
 0.52733845 0.5450608  0.5842173  0.5268439  0.56517804 0.61182725
 0.54915696 0.47348243]","[0.025 0.075 0.125 0.175 0.225 0.275 0.325 0.375 0.425 0.475 0.525 0.575
 0.625 0.675 0.725 0.775 0.825 0.875 0.925 0.975]",0.5091486722230911,0.0033413053059213,normalized,outer_0.2_inner_0.2,1.0,cond_b,15,493440,/Users/gloof/Desktop/data/Matt_Kraushar/high_mag_em/toy_segmentations/cond_b/het_masks/FC1a_E12_binI_1650x_02_het_mask.tif
0.5306111299293043,0.4276405024473668,1.2407877983604532,1.2407812168686658,1.2247004892433069,1.25707308983383,1.5129673399777466,1.477991191242466,1.548771187137484,0.3715099692344665,0.3757174909114837,0.3734868466854095,-0.0042075216770172,-0.0019768774509429,0.0292117200786066,6.3294161508081095e-111,0.0113699251095453,"[0.59577686 0.48308146 0.4974399  0.54381686 0.53090316 0.54889655
 0.5113266  0.5158516  0.47756073 0.47686654 0.58357054 0.57136375
 0.64377725 0.5743869  0.56098473 0.49108386 0.4811225  0.41338158
 0.39751634 0.3328202 ]","[0.025 0.075 0.125 0.175 0.225 0.275 0.325 0.375 0.425 0.475 0.525 0.575
 0.625 0.675 0.725 0.775 0.825 0.875 0.925 0.975]",0.4883614748716354,-0.0320255822518179,normalized,outer_0.2_inner_0.2,1.0,cond_b,16,598357,/Users/gloof/Desktop/data/Matt_Kraushar/high_mag_em/toy_segmentations/cond_b/het_masks/FC1a_E12_binI_1650x_02_het_mask.tif
0.5939958049292082,0.5887323943661972,1.008940225684838,1.0089581523336908,0.9881252548365208,1.030230275137575,1.0220641172370557,0.971423538085142,1.075344603861148,0.3393714725971222,0.3625315725803375,0.3503656685352325,-0.0231600999832153,-0.0109941959381103,0.1156352137610574,0.0,0.0317240338874179,"[0.64404905 0.72383624 0.52731466 0.46965554 0.46201873 0.450904
 0.48948374 0.45756283 0.452835   0.48715144 0.49165446 0.50781626
 0.49895498 0.57888734 0.49062192 0.5083451  0.57018393 0.562605
 0.6478985  0.7138889 ]","[0.025 0.075 0.125 0.175 0.225 0.275 0.325 0.375 0.425 0.475 0.525 0.575
 0.625 0.675 0.725 0.775 0.825 0.875 0.925 0.975]",0.5028349339962006,0.0162215641514172,normalized,outer_0.2_inner_0.2,1.0,cond_b,17,136230,/Users/gloof/Desktop/data/Matt_Kraushar/high_mag_em/toy_segmentations/cond_b/het_masks/FC1a_E12_binI_1650x_02_het_mask.tif
0.5772951268479649,0.5319148936170213,1.0853148180702554,1.0853805427351992,1.009153372676144,1.167365590251279,1.2019794888921398,1.02708197359865,1.40665957426488,0.3507417142391205,0.3752132654190063,0.3619135916233063,-0.0244715511798858,-0.0111718773841857,0.0736796986602972,3.3192865328950225e-21,0.0287966889712121,"[0.45813206 0.57961786 0.600652   0.6576389  0.6086249  0.58641976
 0.5389273  0.523246   0.49862763 0.5044326  0.4958592  0.5302144
 0.51557094 0.46537396 0.4922179  0.47632313 0.48474577 0.5
 0.6666667  0.5849057 ]","[0.025 0.075 0.125 0.175 0.225 0.275 0.325 0.375 0.425 0.475 0.525 0.575
 0.625 0.675 0.725 0.775 0.825 0.875 0.925 0.975]",0.5123338937759401,-0.0114417733011941,normalized,outer_0.2_inner_0.2,1.0,cond_b,18,17723,/Users/gloof/Desktop/data/Matt_Kraushar/high_mag_em/toy_segmentations/cond_b/het_masks/FC1a_E12_binI_1650x_02_het_mask.tif
0.4988282740203826,0.5760023937761819,0.8660176949786011,0.866034825665657,0.8470149082628408,0.8854818397517559,0.732696083908899,0.6960535840503377,0.7712675628383986,0.3499951362609863,0.3380123674869537,0.3441037833690643,0.0119827687740325,0.0058913528919219,0.0448605461767125,1.1448288120169434e-70,0.0134351222234937,"[0.38520214 0.5403587  0.54160464 0.5352996  0.55700594 0.5307859
 0.48656997 0.49377593 0.5199915  0.4837487  0.4685645  0.46364847
 0.4712559  0.5497535  0.58792764 0.5170849  0.51508844 0.5755221
 0.6525559  0.74081635]","[0.025 0.075 0.125 0.175 0.225 0.275 0.325 0.375 0.425 0.475 0.525 0.575
 0.625 0.675 0.725 0.775 0.825 0.875 0.925 0.975]",0.5026775792241097,0.039586407459652,normalized,outer_0.2_inner_0.2,1.0,cond_b,1,160679,/Users/gloof/Desktop/data/Matt_Kraushar/high_mag_em/toy_segmentations/cond_b/het_masks/FC1a_E12_binI_1650x_02copy_het_mask.tif
0.5354209311441139,0.4078549848942598,1.3127727693586952,1.3127588365518617,1.2910980864480832,1.3347829890183134,1.673208678566936,1.6253768994392168,1.7224480568153957,0.3619729578495025,0.3826539814472198,0.3715426325798034,-0.0206810235977172,-0.0095696747303009,0.0505933478771359,1.2818593070775161e-200,0.0229571417159887,"[0.5500819  0.6073689  0.47492793 0.5012395  0.54603314 0.55871165
 0.5724035  0.574993   0.58779526 0.5611488  0.5608108  0.5642769
 0.5233959  0.49833414 0.51984835 0.4915309  0.39151585 0.32654378
 0.59600997 0.56205535]","[0.025 0.075 0.125 0.175 0.225 0.275 0.325 0.375 0.425 0.475 0.525 0.575
 0.625 0.675 0.725 0.775 0.825 0.875 0.925 0.975]",0.5006478548049927,-0.023474550795708,normalized,outer_0.2_inner_0.2,1.0,cond_b,2,361953,/Users/gloof/Desktop/data/Matt_Kraushar/high_mag_em/toy_segmentations/cond_b/het_masks/FC1a_E12_binI_1650x_02copy_het_mask.tif
